query_system	query_ligand_id	target_system	target_ligand_id	protein_mapping	protein_mapper	similarity	source	metric	mapping
a71ev2a-x7238a__1__1.A__1.X	a71ev2a-x7238a__1__1.X	7l8h__1__1.B__1.D	7l8h__1__1.D	1.A:1.B	foldseek	44		sucos_shape_pocket_qcov	
a71ev2a-x3618a__1__1.A__1.X	a71ev2a-x3618a__1__1.X	1lvb__2__1.C__1.D	1lvb__2__1.D	1.A:1.C	foldseek	41		sucos_shape_pocket_qcov	
a71ev2a-x4669a__1__1.A__1.X	a71ev2a-x4669a__1__1.X	7l8h__1__1.B__1.D	7l8h__1__1.D	1.A:1.B	foldseek	49		sucos_shape_pocket_qcov	
a71ev2a-x2351a__1__1.A__1.X	a71ev2a-x2351a__1__1.X	2wv5__1__1.A__1.E	2wv5__1__1.E	1.A:1.A	foldseek	42		sucos_shape_pocket_qcov	
a71ev2a-x4935a__1__1.A__1.X	a71ev2a-x4935a__1__1.X	3ruo__1__1.A__1.C	3ruo__1__1.C	1.A:1.A	foldseek	45		sucos_shape_pocket_qcov	
a71ev2a-x4839a__1__1.A__1.X	a71ev2a-x4839a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	47		sucos_shape_pocket_qcov	
a71ev2a-x5705b__1__1.C__1.X	a71ev2a-x5705b__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.C:1.A	foldseek	46		sucos_shape_pocket_qcov	
a71ev2a-x7026a__1__1.A__1.X	a71ev2a-x7026a__1__1.X	3ruo__1__1.B__1.E	3ruo__1__1.E	1.A:1.B	foldseek	46		sucos_shape_pocket_qcov	
a71ev2a-x5833a__1__1.A__1.X	a71ev2a-x5833a__1__1.X	3ruo__1__1.B__1.E	3ruo__1__1.E	1.A:1.B	foldseek	44		sucos_shape_pocket_qcov	
a71ev2a-x4291a__1__1.A__1.X	a71ev2a-x4291a__1__1.X	5dp5__1__1.A__1.B	5dp5__1__1.B	1.A:1.A	foldseek	42		sucos_shape_pocket_qcov	
a71ev2a-x1445b__1__1.B__1.X	a71ev2a-x1445b__1__1.X	5c1x__2__1.B__1.D	5c1x__2__1.D	1.B:1.B	foldseek	46		sucos_shape_pocket_qcov	
a71ev2a-x5394b__1__1.C__1.X	a71ev2a-x5394b__1__1.X	3zz7__1__1.A__1.B	3zz7__1__1.B	1.C:1.A	foldseek	51		sucos_shape_pocket_qcov	
a71ev2a-x7135a__1__1.A__1.X	a71ev2a-x7135a__1__1.X	7l8h__1__1.B__1.D	7l8h__1__1.D	1.A:1.B	foldseek	43		sucos_shape_pocket_qcov	
a71ev2a-x6769a__1__1.A__1.X	a71ev2a-x6769a__1__1.X	1cqq__1__1.A__1.B	1cqq__1__1.B	1.A:1.A	foldseek	40		sucos_shape_pocket_qcov	
a71ev2a-x3181b__1__1.A__1.X	a71ev2a-x3181b__1__1.X	3sud__2__1.B__1.H	3sud__2__1.H	1.A:1.B	foldseek	28		sucos_shape_pocket_qcov	
a71ev2a-x0501a__1__1.B__1.X	a71ev2a-x0501a__1__1.X	6ku8__1__1.A__1.B	6ku8__1__1.B	1.B:1.A	foldseek	49		sucos_shape_pocket_qcov	
a71ev2a-x3379a__1__1.A__1.X	a71ev2a-x3379a__1__1.X	7dnc__1__1.A__1.B	7dnc__1__1.B	1.A:1.A	foldseek	47		sucos_shape_pocket_qcov	
a71ev2a-x5262b__1__1.C__1.X	a71ev2a-x5262b__1__1.X	3zz7__1__1.A__1.B	3zz7__1__1.B	1.C:1.A	foldseek	48		sucos_shape_pocket_qcov	
a71ev2a-x5727a__1__1.A__1.X	a71ev2a-x5727a__1__1.X	3zz9__1__1.A__1.B	3zz9__1__1.B	1.A:1.A	foldseek	39		sucos_shape_pocket_qcov	
a71ev2a-x6838a__1__1.A__1.X	a71ev2a-x6838a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	44		sucos_shape_pocket_qcov	
a71ev2a-x3419a__1__1.A__1.X	a71ev2a-x3419a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	45		sucos_shape_pocket_qcov	
a71ev2a-x4020a__1__1.A__1.X	a71ev2a-x4020a__1__1.X	5tg1__1__1.A__1.D	5tg1__1__1.D	1.A:1.A	foldseek	51		sucos_shape_pocket_qcov	
a71ev2a-x0739a__1__1.A__1.X	a71ev2a-x0739a__1__1.X	3zza__1__1.A__1.B	3zza__1__1.B	1.A:1.A	foldseek	49		sucos_shape_pocket_qcov	
a71ev2a-x3392a__1__1.A__1.X	a71ev2a-x3392a__1__1.X	7ara__1__1.B__1.E	7ara__1__1.E	1.A:1.B	foldseek	53		sucos_shape_pocket_qcov	
a71ev2a-x7184a__1__1.A__1.X	a71ev2a-x7184a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	41		sucos_shape_pocket_qcov	
a71ev2a-x6776a__1__1.A__1.X	a71ev2a-x6776a__1__1.X	4dcd__1__1.A__1.C	4dcd__1__1.C	1.A:1.A	foldseek	41		sucos_shape_pocket_qcov	
a71ev2a-x6856a__1__1.A__1.X	a71ev2a-x6856a__1__1.X	2wv4__2__1.A__1.C	2wv4__2__1.C	1.A:1.A	foldseek	39		sucos_shape_pocket_qcov	
a71ev2a-x4706a__1__1.A__1.X	a71ev2a-x4706a__1__1.X	5c20__1__1.A__1.B	5c20__1__1.B	1.A:1.A	foldseek	41		sucos_shape_pocket_qcov	
a71ev2a-x3940a__1__1.A__1.X	a71ev2a-x3940a__1__1.X	5dp7__1__1.A__1.B	5dp7__1__1.B	1.A:1.A	foldseek	43		sucos_shape_pocket_qcov	
a71ev2a-x4827a__1__1.A__1.X	a71ev2a-x4827a__1__1.X	3zzc__1__1.A__1.B	3zzc__1__1.B	1.A:1.A	foldseek	43		sucos_shape_pocket_qcov	
a71ev2a-x7056a__1__1.A__1.X	a71ev2a-x7056a__1__1.X	1cqq__1__1.A__1.B	1cqq__1__1.B	1.A:1.A	foldseek	44		sucos_shape_pocket_qcov	
a71ev2a-x3989a__1__1.A__1.X	a71ev2a-x3989a__1__1.X	7l8h__1__1.B__1.D	7l8h__1__1.D	1.A:1.B	foldseek	44		sucos_shape_pocket_qcov	
a71ev2a-x5359b__1__1.A__1.X	a71ev2a-x5359b__1__1.X	4imz__1__1.A__1.B_1.G	4imz__1__1.B	1.A:1.A	foldseek	39		sucos_shape_pocket_qcov	
a71ev2a-x5594b__1__1.C__1.X	a71ev2a-x5594b__1__1.X	3zzc__1__1.A__1.B	3zzc__1__1.B	1.C:1.A	foldseek	51		sucos_shape_pocket_qcov	
a71ev2a-x3488a__1__1.A__1.X	a71ev2a-x3488a__1__1.X	4ght__1__1.A__1.C	4ght__1__1.C	1.A:1.A	foldseek	43		sucos_shape_pocket_qcov	
a71ev2a-x4742a__1__1.A__1.X	a71ev2a-x4742a__1__1.X	3qzq__3__1.C__1.G	3qzq__3__1.G	1.A:1.C	foldseek	54		sucos_shape_pocket_qcov	
a71ev2a-x1068a__1__1.A__1.X	a71ev2a-x1068a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	56		sucos_shape_pocket_qcov	
a71ev2a-x0514b__1__1.B__1.X	a71ev2a-x0514b__1__1.X	3kee__1__1.A__1.I	3kee__1__1.I	1.B:1.A	foldseek	17		sucos_shape_pocket_qcov	
a71ev2a-x4402a__1__1.A__1.X	a71ev2a-x4402a__1__1.X	5tg1__1__1.A__1.D	5tg1__1__1.D	1.A:1.A	foldseek	52		sucos_shape_pocket_qcov	
a71ev2a-x0428a__1__1.A__1.X	a71ev2a-x0428a__1__1.X	1w3c__2__1.B__1.F	1w3c__2__1.F	1.A:1.B	foldseek	21		sucos_shape_pocket_qcov	
a71ev2a-x6955a__1__1.A__1.X	a71ev2a-x6955a__1__1.X	3ruo__1__1.B__1.E	3ruo__1__1.E	1.A:1.B	foldseek	45		sucos_shape_pocket_qcov	
a71ev2a-x5106a__1__1.A__1.X	a71ev2a-x5106a__1__1.X	2wv5__1__1.A__1.E	2wv5__1__1.E	1.A:1.A	foldseek	39		sucos_shape_pocket_qcov	
a71ev2a-x3522b__1__1.A__1.X	a71ev2a-x3522b__1__1.X	3zvb__1__1.A__1.B	3zvb__1__1.B	1.A:1.A	foldseek	42		sucos_shape_pocket_qcov	
a71ev2a-x5015b__1__1.C__1.X	a71ev2a-x5015b__1__1.X	7l8h__1__1.B__1.D	7l8h__1__1.D	1.C:1.B	foldseek	45		sucos_shape_pocket_qcov	
a71ev2a-x6027a__1__1.A__1.X	a71ev2a-x6027a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	45		sucos_shape_pocket_qcov	
a71ev2a-x5802b__1__1.C__1.X	a71ev2a-x5802b__1__1.X	3zz7__1__1.A__1.B	3zz7__1__1.B	1.C:1.A	foldseek	52		sucos_shape_pocket_qcov	
a71ev2a-x5036a__1__1.A__1.X	a71ev2a-x5036a__1__1.X	5c20__1__1.A__1.B	5c20__1__1.B	1.A:1.A	foldseek	45		sucos_shape_pocket_qcov	
a71ev2a-x1292a__1__1.B__1.X	a71ev2a-x1292a__1__1.X	1lvm__1__1.A__1.C	1lvm__1__1.C	1.B:1.A	foldseek	60		sucos_shape_pocket_qcov	
a71ev2a-x4020b__1__1.C__1.X	a71ev2a-x4020b__1__1.X	5tg1__1__1.A__1.D	5tg1__1__1.D	1.C:1.A	foldseek	52		sucos_shape_pocket_qcov	
a71ev2a-x4674c__1__1.C__1.X	a71ev2a-x4674c__1__1.X	3zz7__1__1.A__1.B	3zz7__1__1.B	1.C:1.A	foldseek	47		sucos_shape_pocket_qcov	
a71ev2a-x4315a__1__1.A__1.X	a71ev2a-x4315a__1__1.X	3zz7__1__1.A__1.B	3zz7__1__1.B	1.A:1.A	foldseek	45		sucos_shape_pocket_qcov	
a71ev2a-x4342a__1__1.A__1.X	a71ev2a-x4342a__1__1.X	5dp4__2__1.B__1.F	5dp4__2__1.F	1.A:1.B	foldseek	41		sucos_shape_pocket_qcov	
a71ev2a-x7613a__1__1.A__1.X	a71ev2a-x7613a__1__1.X	3ruo__1__1.A__1.C	3ruo__1__1.C	1.A:1.A	foldseek	51		sucos_shape_pocket_qcov	
a71ev2a-x0571a__1__1.A__1.X	a71ev2a-x0571a__1__1.X	1lvm__1__1.A__1.E	1lvm__1__1.E	1.A:1.A	foldseek	23		sucos_shape_pocket_qcov	
a71ev2a-x3194a__1__1.A__1.X	a71ev2a-x3194a__1__1.X	3qzq__2__1.B__1.F	3qzq__2__1.F	1.A:1.B	foldseek	46		sucos_shape_pocket_qcov	
a71ev2a-x4974a__1__1.A__1.X	a71ev2a-x4974a__1__1.X	3qzq__4__1.D__1.H	3qzq__4__1.H	1.A:1.D	foldseek	43		sucos_shape_pocket_qcov	
a71ev2a-x5802a__1__1.A__1.X	a71ev2a-x5802a__1__1.X	3zz7__1__1.A__1.B	3zz7__1__1.B	1.A:1.A	foldseek	52		sucos_shape_pocket_qcov	
a71ev2a-x3229a__1__1.A__1.X	a71ev2a-x3229a__1__1.X	3zzc__1__1.A__1.B	3zzc__1__1.B	1.A:1.A	foldseek	45		sucos_shape_pocket_qcov	
a71ev2a-x0525a__1__1.A__1.X	a71ev2a-x0525a__1__1.X	3sud__3__1.C__1.J	3sud__3__1.J	1.A:1.C	foldseek	36		sucos_shape_pocket_qcov	
a71ev2a-x4456b__1__1.C__1.X	a71ev2a-x4456b__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.C:1.A	foldseek	46		sucos_shape_pocket_qcov	
a71ev2a-x5884a__1__1.A__1.X	a71ev2a-x5884a__1__1.X	7l8h__1__1.B__1.D	7l8h__1__1.D	1.A:1.B	foldseek	42		sucos_shape_pocket_qcov	
a71ev2a-x7631a__1__1.A__1.X	a71ev2a-x7631a__1__1.X	5dp7__1__1.A__1.B	5dp7__1__1.B	1.A:1.A	foldseek	50		sucos_shape_pocket_qcov	
a71ev2a-x4885b__1__1.C__1.X	a71ev2a-x4885b__1__1.X	5dp7__1__1.A__1.B	5dp7__1__1.B	1.C:1.A	foldseek	49		sucos_shape_pocket_qcov	
a71ev2a-x4840a__1__1.A__1.X	a71ev2a-x4840a__1__1.X	3qzq__1__1.A__1.E	3qzq__1__1.E	1.A:1.A	foldseek	45		sucos_shape_pocket_qcov	
a71ev2a-x7410a__1__1.A__1.X	a71ev2a-x7410a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	40		sucos_shape_pocket_qcov	
a71ev2a-x5798a__1__1.A__1.X	a71ev2a-x5798a__1__1.X	5dp5__1__1.A__1.B	5dp5__1__1.B	1.A:1.A	foldseek	48		sucos_shape_pocket_qcov	
a71ev2a-x7510b__1__1.B__1.X	a71ev2a-x7510b__1__1.X	3ruo__1__1.A__1.C	3ruo__1__1.C	1.B:1.A	foldseek	39		sucos_shape_pocket_qcov	
a71ev2a-x5721b__1__1.C__1.X	a71ev2a-x5721b__1__1.X	4ght__1__1.A__1.C	4ght__1__1.C	1.C:1.A	foldseek	45		sucos_shape_pocket_qcov	
a71ev2a-x5533a__1__1.A__1.X	a71ev2a-x5533a__1__1.X	2wv4__1__1.B__1.D	2wv4__1__1.D	1.A:1.B	foldseek	42		sucos_shape_pocket_qcov	
a71ev2a-x5721a__1__1.A__1.X	a71ev2a-x5721a__1__1.X	3sji__1__1.A__1.B	3sji__1__1.B	1.A:1.A	foldseek	44		sucos_shape_pocket_qcov	
a71ev2a-x4351a__1__1.A__1.X	a71ev2a-x4351a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	45		sucos_shape_pocket_qcov	
a71ev2a-x6920a__1__1.A__1.X	a71ev2a-x6920a__1__1.X	3ruo__1__1.A__1.C	3ruo__1__1.C	1.A:1.A	foldseek	45		sucos_shape_pocket_qcov	
a71ev2a-x3634a__1__1.A__1.X	a71ev2a-x3634a__1__1.X	5bpe__1__1.A__1.B	5bpe__1__1.B	1.A:1.A	foldseek	43		sucos_shape_pocket_qcov	
a71ev2a-x4274a__1__1.A__1.X	a71ev2a-x4274a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	48		sucos_shape_pocket_qcov	
a71ev2a-x4514a__1__1.A__1.X	a71ev2a-x4514a__1__1.X	4ght__1__1.A__1.C	4ght__1__1.C	1.A:1.A	foldseek	46		sucos_shape_pocket_qcov	
a71ev2a-x5288b__1__1.C__1.X	a71ev2a-x5288b__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.C:1.A	foldseek	45		sucos_shape_pocket_qcov	
a71ev2a-x5249a__1__1.A__1.X	a71ev2a-x5249a__1__1.X	3zvd__1__1.A__1.B	3zvd__1__1.B	1.A:1.A	foldseek	43		sucos_shape_pocket_qcov	
a71ev2a-x0717a__1__1.A__1.X	a71ev2a-x0717a__1__1.X	3sj9__1__1.A__1.B	3sj9__1__1.B	1.A:1.A	foldseek	25		sucos_shape_pocket_qcov	
a71ev2a-x6847a__1__1.A__1.X	a71ev2a-x6847a__1__1.X	3zz7__1__1.A__1.B	3zz7__1__1.B	1.A:1.A	foldseek	38		sucos_shape_pocket_qcov	
a71ev2a-x5676a__1__1.A__1.X	a71ev2a-x5676a__1__1.X	3zz9__1__1.A__1.B	3zz9__1__1.B	1.A:1.A	foldseek	47		sucos_shape_pocket_qcov	
a71ev2a-x3920a__1__1.A__1.X	a71ev2a-x3920a__1__1.X	3zzc__1__1.A__1.B	3zzc__1__1.B	1.A:1.A	foldseek	45		sucos_shape_pocket_qcov	
a71ev2a-x6844a__1__1.A__1.X	a71ev2a-x6844a__1__1.X	3zz6__1__1.A__1.B	3zz6__1__1.B	1.A:1.A	foldseek	44		sucos_shape_pocket_qcov	
a71ev2a-x6808a__1__1.A__1.X	a71ev2a-x6808a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	41		sucos_shape_pocket_qcov	
a71ev2a-x7246a__1__1.A__1.X	a71ev2a-x7246a__1__1.X	1cqq__1__1.A__1.B	1cqq__1__1.B	1.A:1.A	foldseek	47		sucos_shape_pocket_qcov	
a71ev2a-x7318a__1__1.A__1.X	a71ev2a-x7318a__1__1.X	3ruo__1__1.A__1.C	3ruo__1__1.C	1.A:1.A	foldseek	41		sucos_shape_pocket_qcov	
a71ev2a-x4295a__1__1.A__1.X	a71ev2a-x4295a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	44		sucos_shape_pocket_qcov	
a71ev2a-x4809a__1__1.A__1.X	a71ev2a-x4809a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	48		sucos_shape_pocket_qcov	
a71ev2a-x4321a__1__1.A__1.X	a71ev2a-x4321a__1__1.X	3ruo__1__1.B__1.E	3ruo__1__1.E	1.A:1.B	foldseek	44		sucos_shape_pocket_qcov	
a71ev2a-x6816a__1__1.A__1.X	a71ev2a-x6816a__1__1.X	5gso__3__1.C__1.H	5gso__3__1.H	1.A:1.C	foldseek	42		sucos_shape_pocket_qcov	
a71ev2a-x0188a__1__1.A__1.X	a71ev2a-x0188a__1__1.X	2b0f__1__1.A__1.B	2b0f__1__1.B	1.A:1.A	foldseek	21		sucos_shape_pocket_qcov	
a71ev2a-x6746a__1__1.A__1.X	a71ev2a-x6746a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	42		sucos_shape_pocket_qcov	
a71ev2a-x0375b__1__1.A__1.X	a71ev2a-x0375b__1__1.X	4sga__1__1.A__1.B	4sga__1__1.B	1.A:1.A	foldseek	48		sucos_shape_pocket_qcov	
a71ev2a-x0541a__1__1.A__1.X	a71ev2a-x0541a__1__1.X	3sj9__1__1.A__1.B	3sj9__1__1.B	1.A:1.A	foldseek	19		sucos_shape_pocket_qcov	
a71ev2a-x7368a__1__1.A__1.X	a71ev2a-x7368a__1__1.X	3ruo__1__1.A__1.C	3ruo__1__1.C	1.A:1.A	foldseek	38		sucos_shape_pocket_qcov	
a71ev2a-x5394a__1__1.A__1.X	a71ev2a-x5394a__1__1.X	7ara__1__1.B__1.E	7ara__1__1.E	1.A:1.B	foldseek	53		sucos_shape_pocket_qcov	
a71ev2a-x5488a__1__1.A__1.X	a71ev2a-x5488a__1__1.X	3zz7__1__1.A__1.B	3zz7__1__1.B	1.A:1.A	foldseek	47		sucos_shape_pocket_qcov	
a71ev2a-x4207a__1__1.A__1.X	a71ev2a-x4207a__1__1.X	5dp6__2__1.B__1.F	5dp6__2__1.F	1.A:1.B	foldseek	41		sucos_shape_pocket_qcov	
a71ev2a-x1140a__1__1.A__1.X	a71ev2a-x1140a__1__1.X	4xbb__1__1.A__1.B	4xbb__1__1.B	1.A:1.A	foldseek	60		sucos_shape_pocket_qcov	
a71ev2a-x4017b__1__1.C__1.X	a71ev2a-x4017b__1__1.X	5c1x__1__1.A__1.C	5c1x__1__1.C	1.C:1.A	foldseek	48		sucos_shape_pocket_qcov	
a71ev2a-x7436a__1__1.A__1.X	a71ev2a-x7436a__1__1.X	3zzc__1__1.A__1.B	3zzc__1__1.B	1.A:1.A	foldseek	41		sucos_shape_pocket_qcov	
a71ev2a-x5766a__1__1.A__1.X	a71ev2a-x5766a__1__1.X	3zzc__1__1.A__1.B	3zzc__1__1.B	1.A:1.A	foldseek	45		sucos_shape_pocket_qcov	
a71ev2a-x4350a__1__1.A__1.X	a71ev2a-x4350a__1__1.X	3zzc__1__1.A__1.B	3zzc__1__1.B	1.A:1.A	foldseek	50		sucos_shape_pocket_qcov	
a71ev2a-x0528a__1__1.A__1.X	a71ev2a-x0528a__1__1.X	4fvd__1__1.A__1.B	4fvd__1__1.B	1.A:1.A	foldseek	45		sucos_shape_pocket_qcov	
a71ev2a-x4341a__1__1.A__1.X	a71ev2a-x4341a__1__1.X	3sji__1__1.A__1.B	3sji__1__1.B	1.A:1.A	foldseek	42		sucos_shape_pocket_qcov	
a71ev2a-x4426a__1__1.A__1.X	a71ev2a-x4426a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	46		sucos_shape_pocket_qcov	
a71ev2a-x5544a__1__1.A__1.X	a71ev2a-x5544a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	42		sucos_shape_pocket_qcov	
a71ev2a-x7420a__1__1.A__1.X	a71ev2a-x7420a__1__1.X	3ruo__1__1.B__1.E	3ruo__1__1.E	1.A:1.B	foldseek	42		sucos_shape_pocket_qcov	
a71ev2a-x3585a__1__1.A__1.X	a71ev2a-x3585a__1__1.X	2iph__1__1.B__1.D	2iph__1__1.D	1.A:1.B	foldseek	44		sucos_shape_pocket_qcov	
a71ev2a-x4309b__1__1.C__1.X	a71ev2a-x4309b__1__1.X	5dp8__1__1.A__1.B	5dp8__1__1.B	1.C:1.A	foldseek	41		sucos_shape_pocket_qcov	
a71ev2a-x4947a__1__1.A__1.X	a71ev2a-x4947a__1__1.X	3zz7__1__1.A__1.B	3zz7__1__1.B	1.A:1.A	foldseek	44		sucos_shape_pocket_qcov	
a71ev2a-x7465b__1__1.C__1.X	a71ev2a-x7465b__1__1.X	3qzq__2__1.B__1.F	3qzq__2__1.F	1.C:1.B	foldseek	44		sucos_shape_pocket_qcov	
a71ev2a-x7533b__1__1.B__1.X	a71ev2a-x7533b__1__1.X	4ght__1__1.A__1.C	4ght__1__1.C	1.B:1.A	foldseek	43		sucos_shape_pocket_qcov	
a71ev2a-x1180b__1__1.B__1.X	a71ev2a-x1180b__1__1.X	3q3y__1__1.A__1.C_1.F	3q3y__1__1.C	1.B:1.A	foldseek	60		sucos_shape_pocket_qcov	
a71ev2a-x7461a__1__1.A__1.X	a71ev2a-x7461a__1__1.X	7l8h__1__1.B__1.D	7l8h__1__1.D	1.A:1.B	foldseek	43		sucos_shape_pocket_qcov	
a71ev2a-x4292a__1__1.A__1.X	a71ev2a-x4292a__1__1.X	3ruo__1__1.B__1.E	3ruo__1__1.E	1.A:1.B	foldseek	46		sucos_shape_pocket_qcov	
a71ev2a-x5608b__1__1.C__1.X	a71ev2a-x5608b__1__1.X	3zz7__1__1.A__1.B	3zz7__1__1.B	1.C:1.A	foldseek	50		sucos_shape_pocket_qcov	
a71ev2a-x5409a__1__1.A__1.X	a71ev2a-x5409a__1__1.X	3zz7__1__1.A__1.B	3zz7__1__1.B	1.A:1.A	foldseek	49		sucos_shape_pocket_qcov	
a71ev2a-x0473a__1__1.A__1.X	a71ev2a-x0473a__1__1.X	2hal__1__1.A__1.B	2hal__1__1.B	1.A:1.A	foldseek	52		sucos_shape_pocket_qcov	
a71ev2a-x5461a__1__1.A__1.X	a71ev2a-x5461a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	44		sucos_shape_pocket_qcov	
a71ev2a-x7095a__1__1.A__1.X	a71ev2a-x7095a__1__1.X	7ara__1__1.A__1.C	7ara__1__1.C	1.A:1.A	foldseek	38		sucos_shape_pocket_qcov	
a71ev2a-x4290a__1__1.A__1.X	a71ev2a-x4290a__1__1.X	3zz7__1__1.A__1.B	3zz7__1__1.B	1.A:1.A	foldseek	47		sucos_shape_pocket_qcov	
a71ev2a-x3897a__1__1.A__1.X	a71ev2a-x3897a__1__1.X	3ruo__1__1.B__1.E	3ruo__1__1.E	1.A:1.B	foldseek	53		sucos_shape_pocket_qcov	
a71ev2a-x4855a__1__1.A__1.X	a71ev2a-x4855a__1__1.X	7ara__1__1.B__1.E	7ara__1__1.E	1.A:1.B	foldseek	47		sucos_shape_pocket_qcov	
a71ev2a-x4032b__1__1.C__1.X	a71ev2a-x4032b__1__1.X	3zz7__1__1.A__1.B	3zz7__1__1.B	1.C:1.A	foldseek	53		sucos_shape_pocket_qcov	
a71ev2a-x4596a__1__1.A__1.X	a71ev2a-x4596a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	45		sucos_shape_pocket_qcov	
a71ev2a-x5466a__1__1.A__1.X	a71ev2a-x5466a__1__1.X	3zza__1__1.A__1.B	3zza__1__1.B	1.A:1.A	foldseek	46		sucos_shape_pocket_qcov	
a71ev2a-x5177a__1__1.A__1.X	a71ev2a-x5177a__1__1.X	1cqq__1__1.A__1.B	1cqq__1__1.B	1.A:1.A	foldseek	52		sucos_shape_pocket_qcov	
a71ev2a-x1068c__1__1.A__1.X	a71ev2a-x1068c__1__1.X	2xya__1__1.A__1.B	2xya__1__1.B	1.A:1.A	foldseek	67		sucos_shape_pocket_qcov	
a71ev2a-x4674b__1__1.C__1.X	a71ev2a-x4674b__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.C:1.A	foldseek	49		sucos_shape_pocket_qcov	
a71ev2a-x5864a__1__1.A__1.X	a71ev2a-x5864a__1__1.X	3ruo__1__1.A__1.C	3ruo__1__1.C	1.A:1.A	foldseek	41		sucos_shape_pocket_qcov	
a71ev2a-x0305a__1__1.A__1.X	a71ev2a-x0305a__1__1.X	3sj9__1__1.A__1.B	3sj9__1__1.B	1.A:1.A	foldseek	29		sucos_shape_pocket_qcov	
a71ev2a-x4464a__1__1.A__1.X	a71ev2a-x4464a__1__1.X	3zz7__1__1.A__1.B	3zz7__1__1.B	1.A:1.A	foldseek	48		sucos_shape_pocket_qcov	
a71ev2a-x4207b__1__1.C__1.X	a71ev2a-x4207b__1__1.X	5dp6__2__1.B__1.F	5dp6__2__1.F	1.C:1.B	foldseek	42		sucos_shape_pocket_qcov	
a71ev2a-x4368a__1__1.A__1.X	a71ev2a-x4368a__1__1.X	5dp7__1__1.A__1.B	5dp7__1__1.B	1.A:1.A	foldseek	45		sucos_shape_pocket_qcov	
a71ev2a-x3306a__1__1.A__1.X	a71ev2a-x3306a__1__1.X	7ara__1__1.B__1.E	7ara__1__1.E	1.A:1.B	foldseek	46		sucos_shape_pocket_qcov	
a71ev2a-x4209a__1__1.A__1.X	a71ev2a-x4209a__1__1.X	5c1x__1__1.A__1.C	5c1x__1__1.C	1.A:1.A	foldseek	46		sucos_shape_pocket_qcov	
a71ev2a-x3616b__1__1.C__1.X	a71ev2a-x3616b__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.C:1.A	foldseek	53		sucos_shape_pocket_qcov	
a71ev2a-x5366b__1__1.C__1.X	a71ev2a-x5366b__1__1.X	7l8h__1__1.B__1.D	7l8h__1__1.D	1.C:1.B	foldseek	47		sucos_shape_pocket_qcov	
a71ev2a-x5387b__1__1.C__1.X	a71ev2a-x5387b__1__1.X	3qzq__2__1.B__1.F	3qzq__2__1.F	1.C:1.B	foldseek	47		sucos_shape_pocket_qcov	
a71ev2a-x5819b__1__1.C__1.X	a71ev2a-x5819b__1__1.X	5dp6__1__1.A__1.E	5dp6__1__1.E	1.C:1.A	foldseek	46		sucos_shape_pocket_qcov	
a71ev2a-x4381a__1__1.A__1.X	a71ev2a-x4381a__1__1.X	2wv4__2__1.A__1.C	2wv4__2__1.C	1.A:1.A	foldseek	42		sucos_shape_pocket_qcov	
a71ev2a-x5576a__1__1.A__1.X	a71ev2a-x5576a__1__1.X	3zz7__1__1.A__1.B	3zz7__1__1.B	1.A:1.A	foldseek	41		sucos_shape_pocket_qcov	
a71ev2a-x0922a__1__1.A__1.X	a71ev2a-x0922a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	51		sucos_shape_pocket_qcov	
a71ev2a-x4752a__1__1.A__1.X	a71ev2a-x4752a__1__1.X	2b0f__1__1.A__1.B	2b0f__1__1.B	1.A:1.A	foldseek	51		sucos_shape_pocket_qcov	
