query_system	query_ligand_id	target_system	target_ligand_id	protein_mapping	protein_mapper	similarity	source	metric	mapping
a71ev2a-x4333a__1__1.A__1.X	a71ev2a-x4333a__1__1.X	7hy3__1__1.A__1.B	7hy3__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4689a__1__1.A__1.X	a71ev2a-x4689a__1__1.X	7i4b__1__1.A__1.B	7i4b__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x7238a__1__1.A__1.X	a71ev2a-x7238a__1__1.X	7i3m__1__1.A__1.C	7i3m__1__1.C	1.A:1.A	foldseek	78		sucos_shape_pocket_qcov	
a71ev2a-x3618a__1__1.A__1.X	a71ev2a-x3618a__1__1.X	7i35__1__1.A__1.C	7i35__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4669a__1__1.A__1.X	a71ev2a-x4669a__1__1.X	7i45__1__1.A__1.C	7i45__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x2351a__1__1.A__1.X	a71ev2a-x2351a__1__1.X	7hzm__1__1.A__1.H	7hzm__1__1.H	1.A:1.A	foldseek	95		sucos_shape_pocket_qcov	
a71ev2a-x4935a__1__1.A__1.X	a71ev2a-x4935a__1__1.X	7i8y__1__1.A__1.B	7i8y__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4839a__1__1.A__1.X	a71ev2a-x4839a__1__1.X	7i5i__1__1.A__1.B	7i5i__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x5705b__1__1.C__1.X	a71ev2a-x5705b__1__1.X	7i4a__1__1.A__1.B	7i4a__1__1.B	1.C:1.A	foldseek	74		sucos_shape_pocket_qcov	
a71ev2a-x7026a__1__1.A__1.X	a71ev2a-x7026a__1__1.X	7i64__1__1.A__1.B	7i64__1__1.B	1.A:1.A	foldseek	83		sucos_shape_pocket_qcov	
a71ev2a-x5833a__1__1.A__1.X	a71ev2a-x5833a__1__1.X	7i4x__1__1.A__1.C	7i4x__1__1.C	1.A:1.A	foldseek	84		sucos_shape_pocket_qcov	
a71ev2a-x4291a__1__1.A__1.X	a71ev2a-x4291a__1__1.X	7hxi__1__1.A__1.C	7hxi__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x1445b__1__1.B__1.X	a71ev2a-x1445b__1__1.X	7i7w__1__1.A__1.B_1.C	7i7w__1__1.C	1.B:1.A	foldseek	49		sucos_shape_pocket_qcov	
a71ev2a-x5394b__1__1.C__1.X	a71ev2a-x5394b__1__1.X	7i4o__1__1.A__1.B	7i4o__1__1.B	1.C:1.A	foldseek	99		sucos_shape_pocket_qcov	
a71ev2a-x7135a__1__1.A__1.X	a71ev2a-x7135a__1__1.X	7i3m__1__1.A__1.C	7i3m__1__1.C	1.A:1.A	foldseek	78		sucos_shape_pocket_qcov	
a71ev2a-x6769a__1__1.A__1.X	a71ev2a-x6769a__1__1.X	7hyx__1__1.A__1.B	7hyx__1__1.B	1.A:1.A	foldseek	83		sucos_shape_pocket_qcov	
a71ev2a-x3181b__1__1.A__1.X	a71ev2a-x3181b__1__1.X	7hul__1__1.A__1.B_1.C_1.G	7hul__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x0501a__1__1.B__1.X	a71ev2a-x0501a__1__1.X	7h3v__2__1.B__1.G	7h3v__2__1.G	1.B:1.B	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x3379a__1__1.A__1.X	a71ev2a-x3379a__1__1.X	7i2y__1__1.A__1.C	7i2y__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x5262b__1__1.C__1.X	a71ev2a-x5262b__1__1.X	7i7n__2__1.B__1.F_1.H	7i7n__2__1.F	1.C:1.B	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x5727a__1__1.A__1.X	a71ev2a-x5727a__1__1.X	7i68__1__1.A__1.B	7i68__1__1.B	1.A:1.A	foldseek	76		sucos_shape_pocket_qcov	
a71ev2a-x6838a__1__1.A__1.X	a71ev2a-x6838a__1__1.X	7i3m__1__1.A__1.C	7i3m__1__1.C	1.A:1.A	foldseek	81		sucos_shape_pocket_qcov	
a71ev2a-x3419a__1__1.A__1.X	a71ev2a-x3419a__1__1.X	7hv8__1__1.A__1.B	7hv8__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4020a__1__1.A__1.X	a71ev2a-x4020a__1__1.X	7hx0__1__1.A__1.C	7hx0__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x0739a__1__1.A__1.X	a71ev2a-x0739a__1__1.X	7h4e__1__1.A__1.B	7h4e__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x3392a__1__1.A__1.X	a71ev2a-x3392a__1__1.X	7i2z__1__1.A__1.C	7i2z__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x7184a__1__1.A__1.X	a71ev2a-x7184a__1__1.X	7i7j__1__1.A__1.C	7i7j__1__1.C	1.A:1.A	foldseek	73		sucos_shape_pocket_qcov	
a71ev2a-x6776a__1__1.A__1.X	a71ev2a-x6776a__1__1.X	7i4a__1__1.A__1.B	7i4a__1__1.B	1.A:1.A	foldseek	79		sucos_shape_pocket_qcov	
a71ev2a-x6856a__1__1.A__1.X	a71ev2a-x6856a__1__1.X	7i4a__1__1.A__1.B	7i4a__1__1.B	1.A:1.A	foldseek	81		sucos_shape_pocket_qcov	
a71ev2a-x4706a__1__1.A__1.X	a71ev2a-x4706a__1__1.X	7i4g__1__1.A__1.C	7i4g__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x3940a__1__1.A__1.X	a71ev2a-x3940a__1__1.X	7hwh__1__1.A__1.B	7hwh__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4827a__1__1.A__1.X	a71ev2a-x4827a__1__1.X	7i5e__1__1.A__1.C	7i5e__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x7056a__1__1.A__1.X	a71ev2a-x7056a__1__1.X	7i3m__1__1.A__1.C	7i3m__1__1.C	1.A:1.A	foldseek	78		sucos_shape_pocket_qcov	
a71ev2a-x3989a__1__1.A__1.X	a71ev2a-x3989a__1__1.X	7hwt__1__1.A__1.B	7hwt__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x5359b__1__1.A__1.X	a71ev2a-x5359b__1__1.X	7i7w__1__1.A__1.B_1.C	7i7w__1__1.C	1.A:1.A	foldseek	93		sucos_shape_pocket_qcov	
a71ev2a-x5594b__1__1.C__1.X	a71ev2a-x5594b__1__1.X	7i5c__2__1.B__1.G	7i5c__2__1.G	1.C:1.B	foldseek	91		sucos_shape_pocket_qcov	
a71ev2a-x3488a__1__1.A__1.X	a71ev2a-x3488a__1__1.X	7hvd__1__1.A__1.B	7hvd__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4742a__1__1.A__1.X	a71ev2a-x4742a__1__1.X	7i4t__1__1.A__1.C	7i4t__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x1068a__1__1.A__1.X	a71ev2a-x1068a__1__1.X	7h3k__1__1.A__1.B	7h3k__1__1.B	1.A:1.A	foldseek	77		sucos_shape_pocket_qcov	
a71ev2a-x0514b__1__1.B__1.X	a71ev2a-x0514b__1__1.X	7hof__2__1.B__1.E	7hof__2__1.E	1.B:1.B	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4402a__1__1.A__1.X	a71ev2a-x4402a__1__1.X	7hyo__1__1.A__1.C	7hyo__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x0428a__1__1.A__1.X	a71ev2a-x0428a__1__1.X	7h3l__1__1.A__1.B	7h3l__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x6955a__1__1.A__1.X	a71ev2a-x6955a__1__1.X	7i4o__1__1.A__1.B	7i4o__1__1.B	1.A:1.A	foldseek	84		sucos_shape_pocket_qcov	
a71ev2a-x5106a__1__1.A__1.X	a71ev2a-x5106a__1__1.X	7i74__1__1.A__1.B_1.C	7i74__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x3522b__1__1.A__1.X	a71ev2a-x3522b__1__1.X	7i34__1__1.A__1.C	7i34__1__1.C	1.A:1.A	foldseek	92		sucos_shape_pocket_qcov	
a71ev2a-x5015b__1__1.C__1.X	a71ev2a-x5015b__1__1.X	7i6q__2__1.B__1.G	7i6q__2__1.G	1.C:1.B	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x6027a__1__1.A__1.X	a71ev2a-x6027a__1__1.X	7i4o__1__1.A__1.B	7i4o__1__1.B	1.A:1.A	foldseek	92		sucos_shape_pocket_qcov	
a71ev2a-x5802b__1__1.C__1.X	a71ev2a-x5802b__1__1.X	7i77__1__1.A__1.C	7i77__1__1.C	1.C:1.A	foldseek	97		sucos_shape_pocket_qcov	
a71ev2a-x5036a__1__1.A__1.X	a71ev2a-x5036a__1__1.X	7i6t__1__1.A__1.C	7i6t__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x1292a__1__1.B__1.X	a71ev2a-x1292a__1__1.X	7h54__2__1.B__1.F	7h54__2__1.F	1.B:1.B	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4020b__1__1.C__1.X	a71ev2a-x4020b__1__1.X	7hx0__2__1.B__1.F	7hx0__2__1.F	1.C:1.B	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4674c__1__1.C__1.X	a71ev2a-x4674c__1__1.X	7i48__1__1.A__1.C	7i48__1__1.C	1.C:1.A	foldseek	96		sucos_shape_pocket_qcov	
a71ev2a-x4315a__1__1.A__1.X	a71ev2a-x4315a__1__1.X	7hxv__1__1.A__1.B	7hxv__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4342a__1__1.A__1.X	a71ev2a-x4342a__1__1.X	7hy7__1__1.A__1.B	7hy7__1__1.B	1.A:1.A	foldseek	99		sucos_shape_pocket_qcov	
a71ev2a-x7613a__1__1.A__1.X	a71ev2a-x7613a__1__1.X	7i7x__2__1.B__1.E	7i7x__2__1.E	1.A:1.B	foldseek	85		sucos_shape_pocket_qcov	
a71ev2a-x0571a__1__1.A__1.X	a71ev2a-x0571a__1__1.X	7h47__1__1.A__1.B	7h47__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x3194a__1__1.A__1.X	a71ev2a-x3194a__1__1.X	7huq__1__1.A__1.B	7huq__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4974a__1__1.A__1.X	a71ev2a-x4974a__1__1.X	7i6i__1__1.A__1.B	7i6i__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x5802a__1__1.A__1.X	a71ev2a-x5802a__1__1.X	7i77__1__1.A__1.C	7i77__1__1.C	1.A:1.A	foldseek	97		sucos_shape_pocket_qcov	
a71ev2a-x3229a__1__1.A__1.X	a71ev2a-x3229a__1__1.X	7huy__1__1.A__1.B	7huy__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x0525a__1__1.A__1.X	a71ev2a-x0525a__1__1.X	7hog__1__1.A__1.B	7hog__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4456b__1__1.C__1.X	a71ev2a-x4456b__1__1.X	7hz2__1__1.A__1.C	7hz2__1__1.C	1.C:1.A	foldseek	99		sucos_shape_pocket_qcov	
a71ev2a-x5884a__1__1.A__1.X	a71ev2a-x5884a__1__1.X	7hyl__1__1.A__1.B	7hyl__1__1.B	1.A:1.A	foldseek	78		sucos_shape_pocket_qcov	
a71ev2a-x7631a__1__1.A__1.X	a71ev2a-x7631a__1__1.X	7i4o__1__1.A__1.B	7i4o__1__1.B	1.A:1.A	foldseek	96		sucos_shape_pocket_qcov	
a71ev2a-x4885b__1__1.C__1.X	a71ev2a-x4885b__1__1.X	7i5x__2__1.B__1.F	7i5x__2__1.F	1.C:1.B	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4840a__1__1.A__1.X	a71ev2a-x4840a__1__1.X	7i5j__1__1.A__1.C	7i5j__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x7410a__1__1.A__1.X	a71ev2a-x7410a__1__1.X	7i5c__1__1.A__1.C	7i5c__1__1.C	1.A:1.A	foldseek	80		sucos_shape_pocket_qcov	
a71ev2a-x5798a__1__1.A__1.X	a71ev2a-x5798a__1__1.X	7i77__1__1.A__1.C	7i77__1__1.C	1.A:1.A	foldseek	96		sucos_shape_pocket_qcov	
a71ev2a-x7510b__1__1.B__1.X	a71ev2a-x7510b__1__1.X	7i3m__1__1.A__1.C	7i3m__1__1.C	1.B:1.A	foldseek	78		sucos_shape_pocket_qcov	
a71ev2a-x5721b__1__1.C__1.X	a71ev2a-x5721b__1__1.X	7i6l__1__1.A__1.B	7i6l__1__1.B	1.C:1.A	foldseek	89		sucos_shape_pocket_qcov	
a71ev2a-x5533a__1__1.A__1.X	a71ev2a-x5533a__1__1.X	7i6j__1__1.A__1.C	7i6j__1__1.C	1.A:1.A	foldseek	89		sucos_shape_pocket_qcov	
a71ev2a-x5721a__1__1.A__1.X	a71ev2a-x5721a__1__1.X	7i6l__1__1.A__1.B	7i6l__1__1.B	1.A:1.A	foldseek	88		sucos_shape_pocket_qcov	
a71ev2a-x4351a__1__1.A__1.X	a71ev2a-x4351a__1__1.X	7hyd__1__1.A__1.C	7hyd__1__1.C	1.A:1.A	foldseek	84		sucos_shape_pocket_qcov	
a71ev2a-x6920a__1__1.A__1.X	a71ev2a-x6920a__1__1.X	7i5e__1__1.A__1.C	7i5e__1__1.C	1.A:1.A	foldseek	84		sucos_shape_pocket_qcov	
a71ev2a-x3634a__1__1.A__1.X	a71ev2a-x3634a__1__1.X	7hvy__1__1.A__1.C	7hvy__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4274a__1__1.A__1.X	a71ev2a-x4274a__1__1.X	7hxf__1__1.A__1.C	7hxf__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4514a__1__1.A__1.X	a71ev2a-x4514a__1__1.X	7hz9__1__1.A__1.B	7hz9__1__1.B	1.A:1.A	foldseek	99		sucos_shape_pocket_qcov	
a71ev2a-x5288b__1__1.C__1.X	a71ev2a-x5288b__1__1.X	7i7s__2__1.B__1.E	7i7s__2__1.E	1.C:1.B	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x5249a__1__1.A__1.X	a71ev2a-x5249a__1__1.X	7i7k__1__1.A__1.B	7i7k__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x0717a__1__1.A__1.X	a71ev2a-x0717a__1__1.X	7h4b__1__1.A__1.B	7h4b__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x6847a__1__1.A__1.X	a71ev2a-x6847a__1__1.X	7i4a__1__1.A__1.B	7i4a__1__1.B	1.A:1.A	foldseek	78		sucos_shape_pocket_qcov	
a71ev2a-x5676a__1__1.A__1.X	a71ev2a-x5676a__1__1.X	7i68__1__1.A__1.B	7i68__1__1.B	1.A:1.A	foldseek	89		sucos_shape_pocket_qcov	
a71ev2a-x3920a__1__1.A__1.X	a71ev2a-x3920a__1__1.X	7hwe__1__1.A__1.B	7hwe__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x6844a__1__1.A__1.X	a71ev2a-x6844a__1__1.X	7hw8__2__1.B__1.F_1.G	7hw8__2__1.F	1.A:1.B	foldseek	88		sucos_shape_pocket_qcov	
a71ev2a-x6808a__1__1.A__1.X	a71ev2a-x6808a__1__1.X	7i3m__1__1.A__1.C	7i3m__1__1.C	1.A:1.A	foldseek	78		sucos_shape_pocket_qcov	
a71ev2a-x7246a__1__1.A__1.X	a71ev2a-x7246a__1__1.X	7i64__1__1.A__1.B	7i64__1__1.B	1.A:1.A	foldseek	78		sucos_shape_pocket_qcov	
a71ev2a-x7318a__1__1.A__1.X	a71ev2a-x7318a__1__1.X	7hyx__1__1.A__1.B	7hyx__1__1.B	1.A:1.A	foldseek	84		sucos_shape_pocket_qcov	
a71ev2a-x4295a__1__1.A__1.X	a71ev2a-x4295a__1__1.X	7hxk__1__1.A__1.C	7hxk__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4809a__1__1.A__1.X	a71ev2a-x4809a__1__1.X	7i5a__1__1.A__1.B	7i5a__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4321a__1__1.A__1.X	a71ev2a-x4321a__1__1.X	7hxz__1__1.A__1.C	7hxz__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x6816a__1__1.A__1.X	a71ev2a-x6816a__1__1.X	7i4a__1__1.A__1.B	7i4a__1__1.B	1.A:1.A	foldseek	82		sucos_shape_pocket_qcov	
a71ev2a-x0188a__1__1.A__1.X	a71ev2a-x0188a__1__1.X	7h2u__1__1.A__1.B	7h2u__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x6746a__1__1.A__1.X	a71ev2a-x6746a__1__1.X	7i6m__1__1.A__1.C	7i6m__1__1.C	1.A:1.A	foldseek	84		sucos_shape_pocket_qcov	
a71ev2a-x0375b__1__1.A__1.X	a71ev2a-x0375b__1__1.X	7h3e__1__1.A__1.C_1.D	7h3e__1__1.D	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x0541a__1__1.A__1.X	a71ev2a-x0541a__1__1.X	7h43__1__1.A__1.B	7h43__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x7368a__1__1.A__1.X	a71ev2a-x7368a__1__1.X	7i5f__1__1.A__1.C	7i5f__1__1.C	1.A:1.A	foldseek	77		sucos_shape_pocket_qcov	
a71ev2a-x5394a__1__1.A__1.X	a71ev2a-x5394a__1__1.X	7hyx__1__1.A__1.B	7hyx__1__1.B	1.A:1.A	foldseek	99		sucos_shape_pocket_qcov	
a71ev2a-x5488a__1__1.A__1.X	a71ev2a-x5488a__1__1.X	7i4o__1__1.A__1.B	7i4o__1__1.B	1.A:1.A	foldseek	88		sucos_shape_pocket_qcov	
a71ev2a-x4207a__1__1.A__1.X	a71ev2a-x4207a__1__1.X	7hx8__1__1.A__1.C_1.F	7hx8__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x1140a__1__1.A__1.X	a71ev2a-x1140a__1__1.X	7h4w__1__1.A__1.B	7h4w__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4017b__1__1.C__1.X	a71ev2a-x4017b__1__1.X	7hwy__2__1.B__1.F	7hwy__2__1.F	1.C:1.B	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x7436a__1__1.A__1.X	a71ev2a-x7436a__1__1.X	7i5e__1__1.A__1.C	7i5e__1__1.C	1.A:1.A	foldseek	77		sucos_shape_pocket_qcov	
a71ev2a-x5766a__1__1.A__1.X	a71ev2a-x5766a__1__1.X	7i5i__1__1.A__1.B	7i5i__1__1.B	1.A:1.A	foldseek	96		sucos_shape_pocket_qcov	
a71ev2a-x4350a__1__1.A__1.X	a71ev2a-x4350a__1__1.X	7hyc__1__1.A__1.B	7hyc__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x0528a__1__1.A__1.X	a71ev2a-x0528a__1__1.X	7h41__1__1.A__1.B	7h41__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4341a__1__1.A__1.X	a71ev2a-x4341a__1__1.X	7hy6__1__1.A__1.B	7hy6__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4426a__1__1.A__1.X	a71ev2a-x4426a__1__1.X	7i3g__1__1.A__1.B	7i3g__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x5544a__1__1.A__1.X	a71ev2a-x5544a__1__1.X	7i3m__1__1.A__1.C	7i3m__1__1.C	1.A:1.A	foldseek	82		sucos_shape_pocket_qcov	
a71ev2a-x7420a__1__1.A__1.X	a71ev2a-x7420a__1__1.X	7i64__1__1.A__1.B	7i64__1__1.B	1.A:1.A	foldseek	78		sucos_shape_pocket_qcov	
a71ev2a-x3585a__1__1.A__1.X	a71ev2a-x3585a__1__1.X	7i5r__2__1.B__1.H	7i5r__2__1.H	1.A:1.B	foldseek	84		sucos_shape_pocket_qcov	
a71ev2a-x4309b__1__1.C__1.X	a71ev2a-x4309b__1__1.X	7hxq__2__1.B__1.E	7hxq__2__1.E	1.C:1.B	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4947a__1__1.A__1.X	a71ev2a-x4947a__1__1.X	7i6c__1__1.A__1.C	7i6c__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x7465b__1__1.C__1.X	a71ev2a-x7465b__1__1.X	7i6j__1__1.A__1.C	7i6j__1__1.C	1.C:1.A	foldseek	81		sucos_shape_pocket_qcov	
a71ev2a-x7533b__1__1.B__1.X	a71ev2a-x7533b__1__1.X	7i64__1__1.A__1.B	7i64__1__1.B	1.B:1.A	foldseek	82		sucos_shape_pocket_qcov	
a71ev2a-x1180b__1__1.B__1.X	a71ev2a-x1180b__1__1.X	7h51__2__1.B__1.J	7h51__2__1.J	1.B:1.B	foldseek	90		sucos_shape_pocket_qcov	
a71ev2a-x7461a__1__1.A__1.X	a71ev2a-x7461a__1__1.X	7i6j__1__1.A__1.C	7i6j__1__1.C	1.A:1.A	foldseek	83		sucos_shape_pocket_qcov	
a71ev2a-x4292a__1__1.A__1.X	a71ev2a-x4292a__1__1.X	7hxj__1__1.A__1.B	7hxj__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x5608b__1__1.C__1.X	a71ev2a-x5608b__1__1.X	7i4d__1__1.A__1.B	7i4d__1__1.B	1.C:1.A	foldseek	97		sucos_shape_pocket_qcov	
a71ev2a-x5409a__1__1.A__1.X	a71ev2a-x5409a__1__1.X	7i49__1__1.A__1.B	7i49__1__1.B	1.A:1.A	foldseek	66		sucos_shape_pocket_qcov	
a71ev2a-x0473a__1__1.A__1.X	a71ev2a-x0473a__1__1.X	7h3r__1__1.A__1.B	7h3r__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x5461a__1__1.A__1.X	a71ev2a-x5461a__1__1.X	7i4a__1__1.A__1.B	7i4a__1__1.B	1.A:1.A	foldseek	93		sucos_shape_pocket_qcov	
a71ev2a-x7095a__1__1.A__1.X	a71ev2a-x7095a__1__1.X	7i3m__1__1.A__1.C	7i3m__1__1.C	1.A:1.A	foldseek	74		sucos_shape_pocket_qcov	
a71ev2a-x4290a__1__1.A__1.X	a71ev2a-x4290a__1__1.X	7hxh__1__1.A__1.B	7hxh__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x3897a__1__1.A__1.X	a71ev2a-x3897a__1__1.X	7i3a__1__1.A__1.B	7i3a__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4855a__1__1.A__1.X	a71ev2a-x4855a__1__1.X	7i5o__1__1.A__1.B	7i5o__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4032b__1__1.C__1.X	a71ev2a-x4032b__1__1.X	7hx4__2__1.B__1.G	7hx4__2__1.G	1.C:1.B	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4596a__1__1.A__1.X	a71ev2a-x4596a__1__1.X	7i3y__1__1.A__1.C	7i3y__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x5466a__1__1.A__1.X	a71ev2a-x5466a__1__1.X	7i5f__1__1.A__1.C	7i5f__1__1.C	1.A:1.A	foldseek	91		sucos_shape_pocket_qcov	
a71ev2a-x5177a__1__1.A__1.X	a71ev2a-x5177a__1__1.X	7i78__1__1.A__1.B	7i78__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x1068c__1__1.A__1.X	a71ev2a-x1068c__1__1.X	7h45__1__1.A__1.B	7h45__1__1.B	1.A:1.A	foldseek	73		sucos_shape_pocket_qcov	
a71ev2a-x4674b__1__1.C__1.X	a71ev2a-x4674b__1__1.X	7i48__2__1.B__1.F	7i48__2__1.F	1.C:1.B	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x5864a__1__1.A__1.X	a71ev2a-x5864a__1__1.X	7i7o__1__1.A__1.B	7i7o__1__1.B	1.A:1.A	foldseek	84		sucos_shape_pocket_qcov	
a71ev2a-x0305a__1__1.A__1.X	a71ev2a-x0305a__1__1.X	7h34__1__1.A__1.B	7h34__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4464a__1__1.A__1.X	a71ev2a-x4464a__1__1.X	7i3h__1__1.A__1.B	7i3h__1__1.B	1.A:1.A	foldseek	99		sucos_shape_pocket_qcov	
a71ev2a-x4207b__1__1.C__1.X	a71ev2a-x4207b__1__1.X	7hx8__2__1.B__1.G_1.H	7hx8__2__1.G	1.C:1.B	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4368a__1__1.A__1.X	a71ev2a-x4368a__1__1.X	7hyf__1__1.A__1.B	7hyf__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x3306a__1__1.A__1.X	a71ev2a-x3306a__1__1.X	7hv3__1__1.A__1.B	7hv3__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4209a__1__1.A__1.X	a71ev2a-x4209a__1__1.X	7hx9__1__1.A__1.B	7hx9__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x3616b__1__1.C__1.X	a71ev2a-x3616b__1__1.X	7hvw__2__1.B__1.E	7hvw__2__1.E	1.C:1.B	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x5366b__1__1.C__1.X	a71ev2a-x5366b__1__1.X	7i7x__2__1.B__1.E	7i7x__2__1.E	1.C:1.B	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x5387b__1__1.C__1.X	a71ev2a-x5387b__1__1.X	7i5x__2__1.B__1.F	7i5x__2__1.F	1.C:1.B	foldseek	96		sucos_shape_pocket_qcov	
a71ev2a-x5819b__1__1.C__1.X	a71ev2a-x5819b__1__1.X	7i7v__1__1.A__1.C	7i7v__1__1.C	1.C:1.A	foldseek	92		sucos_shape_pocket_qcov	
a71ev2a-x4381a__1__1.A__1.X	a71ev2a-x4381a__1__1.X	7hyk__1__1.A__1.B	7hyk__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x5576a__1__1.A__1.X	a71ev2a-x5576a__1__1.X	7i44__1__1.A__1.B	7i44__1__1.B	1.A:1.A	foldseek	84		sucos_shape_pocket_qcov	
